Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category
109,16992,35,0,0,0,35,0,2,0,31,0
22,17022,153,3,4,0,2,0,19,0,153,3
166,17132,30,0,1,0,26,0,5,0,30,0
75,17205,40,0,1,0,40,0,2,0,18,0
54,17276,63,2,1,0,18,0,7,0,63,2
130,17319,30,0,1,0,30,0,0,0,13,0
57,17403,36,0,1,0,34,0,0,0,36,0
54,17504,44,0,1,0,33,0,1,0,44,0
155,17536,50,0,0,0,29,0,0,0,50,0
78,17537,77,2,1,0,49,0,3,0,77,2
77,17541,42,0,1,0,42,0,0,0,15,0
166,17568,29,0,1,0,27,0,6,0,29,0
22,17600,77,2,2,0,8,0,6,0,77,2
173,17641,40,0,0,0,19,0,0,0,40,0
69,17650,151,3,2,0,151,2,1,0,137,4
100,17672,131,4,3,0,9,0,12,0,131,4
166,17685,70,2,1,0,13,0,18,0,70,2
75,17701,40,0,2,0,37,0,6,0,40,0
34,17755,52,2,1,0,10,0,1,0,52,2
69,17865,78,2,1,0,28,0,0,0,78,2
22,17923,56,2,1,0,8,0,3,0,56,2
34,17972,85,2,2,0,3,0,8,0,85,2
22,18030,40,0,1,0,16,0,1,0,40,0
22,18037,35,0,0,0,14,0,2,0,35,0
22,18093,25,0,0,0,20,0,1,0,25,0
22,18098,26,0,0,0,19,0,0,0,26,0
130,18152,46,0,1,0,24,0,2,0,46,0
162,18179,92,2,1,0,36,0,0,0,92,2
129,18197,56,2,1,0,37,0,0,0,56,2
77,18198,46,0,1,0,46,0,0,0,35,0
75,18241,49,0,1,0,49,0,3,0,28,0
109,18304,42,0,1,0,25,0,4,0,42,0
58,18327,36,0,0,0,36,0,0,0,33,0
75,18358,51,2,1,0,24,0,5,0,51,2
15,18466,50,0,1,0,23,0,5,0,50,0
116,18570,73,2,1,0,58,1,0,0,73,2
33,18584,202,5,8,0,202,4,12,0,180,3
69,18586,188,3,1,0,40,0,0,0,188,3
69,18589,149,4,2,0,137,3,1,0,149,4
71,18596,113,4,1,0,48,0,0,0,113,4
33,18620,54,2,1,0,44,0,0,0,54,2
164,13256,25,0,1,0,25,0,3,0,25,0
130,13307,42,0,1,0,42,0,0,0,37,0
166,13334,50,0,1,0,31,0,7,0,50,0
166,13344,63,2,1,0,30,0,11,0,63,2
173,13359,33,0,0,0,18,0,0,0,33,0
165,13371,24,0,0,0,11,0,0,0,24,0
159,13394,48,0,1,0,48,0,2,0,41,0
80,13403,150,3,5,0,13,0,4,0,150,3
58,13455,45,0,1,0,25,0,3,0,45,0
130,13464,57,2,1,0,24,0,0,0,57,2
165,13543,24,0,0,0,14,0,0,0,24,0
155,13659,69,2,0,0,23,0,0,0,69,2
123,13694,39,0,1,0,22,0,3,0,39,0
33,13746,120,4,2,0,120,3,1,0,78,2
69,13757,185,3,1,0,42,0,0,0,185,3
77,13767,81,2,1,0,81,1,1,0,37,0
80,13786,21,0,0,0,18,0,0,0,21,0
69,13804,150,3,1,0,32,0,0,0,150,3
122,13834,60,2,1,0,28,0,0,0,60,2
69,13856,500,1,1,0,33,0,0,0,412,1
52,13893,85,2,1,0,19,0,0,0,85,2
69,13894,60,2,1,0,27,0,0,0,60,2
130,13903,36,0,1,0,36,0,0,0,24,0
54,13928,30,0,1,0,26,0,2,0,30,0
146,13942,39,0,1,0,18,0,4,0,39,0
162,13951,60,2,1,0,24,0,1,0,60,2
122,14002,61,2,1,0,19,0,0,0,61,2
166,14017,64,2,1,0,26,0,13,0,64,2
94,14125,67,2,1,0,39,0,1,0,67,2
22,14356,30,0,0,0,18,0,1,0,30,0
22,14377,14,0,1,0,9,0,0,0,14,0
130,14435,41,0,1,0,41,0,0,0,16,0
130,14438,39,0,1,0,39,0,0,0,27,0
69,14496,500,1,1,0,44,0,1,0,420,1
159,14515,88,2,1,0,34,0,3,0,88,2
165,14524,20,0,0,0,13,0,0,0,20,0
151,14541,34,0,1,0,34,0,0,0,9,0
166,14561,48,0,1,0,15,0,10,0,48,0
58,14579,29,0,0,0,29,0,2,0,27,0
127,14607,64,2,1,0,41,0,0,0,64,2
166,14708,54,2,1,0,28,0,9,0,54,2
69,12280,70,2,2,0,18,0,4,0,70,2
75,12306,47,0,1,0,43,0,4,0,47,0
54,12329,38,0,1,0,29,0,1,0,38,0
92,12333,22,0,0,0,22,0,0,0,13,0
58,12339,29,0,0,0,29,0,1,0,22,0
146,12368,36,0,1,0,25,0,4,0,36,0
77,12476,47,0,1,0,47,0,0,0,22,0
166,12531,52,2,1,0,34,0,4,0,52,2
43,12550,99,2,3,0,11,0,0,0,99,2
58,12635,30,0,0,0,30,0,1,0,26,0
166,12764,55,2,1,0,14,0,11,0,55,2
122,12883,65,2,1,0,22,0,0,0,65,2
67,12937,57,2,1,0,35,0,1,0,57,2
77,12950,73,2,1,0,73,1,3,0,50,0
129,12972,70,2,2,0,27,0,5,0,70,2
136,12979,79,2,1,0,38,0,2,0,79,2
121,13059,21,0,0,0,21,0,0,0,15,0
146,13060,51,2,1,0,16,0,11,0,51,2
54,13082,33,0,1,0,28,0,3,0,33,0
22,13129,43,0,1,0,11,0,2,0,43,0
22,13136,156,3,5,0,1,0,12,0,156,3
166,13165,127,4,4,0,4,0,37,0,127,4
33,10819,140,4,2,0,140,3,2,0,81,2
166,10828,56,2,2,0,19,0,13,0,56,2
58,10949,46,0,1,0,26,0,3,0,46,0
54,11065,106,4,0,0,24,0,0,0,106,4
75,11087,69,2,1,0,58,1,2,0,69,2
58,11120,35,0,0,0,29,0,1,0,35,0
65,11168,86,2,2,0,23,0,4,0,86,2
22,11174,71,2,2,0,0,0,6,0,71,2
33,11242,184,3,7,0,147,3,18,0,184,3
55,11259,131,4,1,0,27,0,1,0,131,4
73,11310,23,0,1,0,23,0,3,0,17,0
9,11360,57,2,1,0,33,0,1,0,57,2
33,11499,92,2,2,0,92,1,1,0,84,2
166,11505,51,2,1,0,32,0,5,0,51,2
22,11531,84,2,3,0,1,0,7,0,84,2
58,11538,28,0,1,0,28,0,2,0,28,0
123,11603,35,0,1,0,25,0,2,0,35,0
69,11815,172,3,3,0,121,3,1,0,172,3
113,11912,95,2,3,0,18,0,2,0,95,2
146,11938,51,2,1,0,12,0,8,0,51,2
80,11969,159,3,6,0,12,0,3,0,159,3
167,12005,26,0,0,0,26,0,0,0,21,0
122,12090,66,2,1,0,23,0,0,0,66,2
80,12093,37,0,0,0,17,0,0,0,37,0
69,12098,156,3,1,0,35,0,0,0,156,3
100,12105,30,0,1,0,30,0,4,0,14,0
129,12116,41,0,1,0,41,0,0,0,25,0
69,12138,188,3,3,0,153,2,1,0,188,3
146,12157,27,0,1,0,27,0,1,0,24,0
22,12240,36,0,1,0,12,0,2,0,36,0
58,12247,30,0,0,0,29,0,1,0,30,0
121,12257,23,0,0,0,23,0,0,0,17,0
100,12263,55,2,1,0,17,0,4,0,55,2
109,12272,32,0,1,0,25,0,3,0,32,0
69,9841,184,3,1,0,82,1,1,0,184,3
151,9979,37,0,1,0,37,0,2,0,29,0
58,9994,29,0,0,0,28,0,1,0,29,0
166,10007,61,2,2,0,24,0,6,0,61,2
77,10028,64,2,1,0,64,1,2,0,34,0
166,10065,47,0,1,0,43,0,3,0,47,0
123,10101,51,2,1,0,18,0,6,0,51,2
69,10131,71,2,1,0,30,0,0,0,71,2
130,10180,39,0,1,0,39,0,0,0,11,0
130,10184,38,0,1,0,38,0,2,0,38,0
77,10197,53,2,1,0,53,1,0,0,22,0
77,10205,50,0,1,0,50,0,1,0,21,0
58,10220,29,0,0,0,29,0,2,0,27,0
58,10255,32,0,0,0,28,0,1,0,32,0
42,10261,33,0,1,0,12,0,0,0,33,0
155,10304,54,2,0,0,29,0,0,0,54,2
69,10310,323,1,1,0,39,0,0,0,298,5
53,10351,31,0,1,0,31,0,2,0,4,0
58,10427,33,0,0,0,26,0,2,0,33,0
123,10450,53,2,1,0,32,0,1,0,53,2
94,10474,75,2,1,0,40,0,0,0,75,2
77,10522,49,0,1,0,49,0,0,0,16,0
151,10547,35,0,1,0,35,0,2,0,33,0
78,10569,98,2,1,0,46,0,4,0,98,2
130,10577,47,0,1,0,41,0,1,0,47,0
152,10668,36,0,1,0,24,0,2,0,36,0
146,10728,30,0,1,0,29,0,1,0,30,0
45,10741,150,3,2,0,6,0,14,0,150,3
165,10777,24,0,0,0,16,0,0,0,24,0
53,8368,31,0,1,0,31,0,1,0,29,0
159,8423,27,0,1,0,26,0,2,0,27,0
22,8460,31,0,1,0,7,0,2,0,31,0
22,8464,26,0,1,0,14,0,0,0,26,0
22,8610,55,2,1,0,5,0,5,0,55,2
22,8615,27,0,1,0,14,0,1,0,27,0
113,8777,65,2,3,0,16,0,0,0,65,2
69,8792,153,3,0,0,31,0,0,0,153,3
69,8918,184,3,1,0,87,1,1,0,184,3
33,8951,122,4,2,0,122,3,0,0,98,2
33,8956,169,3,5,0,169,2,11,0,154,3
33,8983,55,2,2,0,51,1,0,0,55,2
22,9008,47,0,1,0,3,0,3,0,47,0
33,9016,45,0,1,0,40,0,0,0,45,0
166,9051,61,2,2,0,20,0,12,0,61,2
71,9129,82,2,1,0,37,0,2,0,82,2
149,9166,45,0,2,0,12,0,0,0,45,0
60,9201,65,2,2,0,34,0,12,0,65,2
77,9211,49,0,1,0,49,0,1,0,18,0
130,9252,55,2,1,0,30,0,5,0,55,2
155,9293,60,2,0,0,28,0,0,0,60,2
69,9364,59,2,1,0,28,0,1,0,59,2
69,9396,89,2,0,0,21,0,0,0,89,2
69,9397,165,3,1,0,47,0,0,0,165,3
69,9510,112,4,0,0,30,0,0,0,112,4
69,9540,500,1,1,0,61,1,3,0,476,1
77,9551,40,0,1,0,40,0,0,0,30,0
71,9653,71,2,0,0,50,0,0,0,71,2
58,9682,31,0,1,0,27,0,2,0,31,0
69,9718,165,3,2,0,45,0,2,0,165,3
166,9723,61,2,2,0,16,0,15,0,61,2
69,9787,193,3,4,0,172,2,1,0,193,3
122,16681,47,0,1,0,27,0,0,0,47,0
22,16766,49,0,1,0,4,0,3,0,49,0
74,16862,132,4,2,0,44,0,10,0,132,4
162,16880,41,0,1,0,41,0,0,0,30,0
58,16933,33,0,1,0,33,0,2,0,25,0
22,16939,13,0,1,0,6,0,1,0,13,0
41,16955,33,0,1,0,28,0,2,0,33,0
135,16957,150,3,1,0,24,0,1,0,150,3
109,16990,40,0,1,0,27,0,5,0,40,0
166,17001,52,2,1,0,46,0,3,0,52,2
22,17006,60,2,1,0,13,0,5,0,60,2
34,17043,93,2,3,0,1,0,5,0,93,2
166,17047,50,0,1,0,22,0,10,0,50,0
166,17066,75,2,1,0,19,0,8,0,75,2
39,17118,87,2,1,0,18,0,3,0,87,2
69,17134,500,1,1,0,41,0,1,0,467,1
155,15736,34,0,0,0,18,0,0,0,34,0
75,15813,47,0,1,0,47,0,1,0,39,0
122,15839,70,2,1,0,23,0,1,0,70,2
22,15860,30,0,1,0,16,0,0,0,30,0
22,15867,65,2,2,0,2,0,5,0,65,2
32,15902,60,2,2,0,2,0,9,0,60,2
100,15970,72,2,1,0,21,0,0,0,72,2
166,15973,55,2,2,0,4,0,7,0,55,2
75,15989,41,0,1,0,41,0,2,0,15,0
69,16102,189,3,1,0,46,0,0,0,189,3
144,16104,50,0,1,0,29,0,0,0,50,0
22,16161,29,0,1,0,13,0,1,0,29,0
130,16197,61,2,1,0,38,0,0,0,61,2
41,16232,36,0,1,0,30,0,1,0,36,0
22,16241,23,0,0,0,19,0,0,0,23,0
59,16248,80,2,1,0,16,0,0,0,80,2
164,16249,65,2,0,0,32,0,1,0,65,2
22,16271,24,0,0,0,12,0,0,0,24,0
170,16337,155,3,4,0,12,0,11,0,155,3
34,16339,20,0,1,0,4,0,1,0,20,0
146,16346,32,0,1,0,32,0,1,0,28,0
69,16360,175,3,3,0,104,3,3,0,175,3
106,16439,25,0,0,0,22,0,0,0,25,0
33,16473,171,3,3,0,171,2,3,0,142,4
33,16475,64,2,1,0,35,0,2,0,64,2
69,16584,216,5,0,0,31,0,0,0,208,5
23,16587,38,0,1,0,38,0,1,0,34,0
144,15769,56,2,2,0,32,0,1,0,56,2
33,15820,75,2,1,0,75,1,0,0,69,2
22,15875,38,0,1,0,9,0,1,0,38,0
69,15877,27,0,0,0,21,0,0,0,27,0
130,15974,35,0,1,0,35,0,0,0,23,0
103,15983,68,2,1,0,30,0,1,0,68,2
136,15986,46,0,1,0,37,0,0,0,46,0
162,16022,36,0,1,0,36,0,1,0,24,0
130,16024,38,0,1,0,38,0,1,0,9,0
123,16049,87,2,1,0,35,0,2,0,87,2
22,16150,92,2,2,0,16,0,4,0,92,2
22,16151,25,0,0,0,20,0,0,0,25,0
22,16155,46,0,1,0,5,0,1,0,46,0
75,16159,50,0,2,0,38,0,7,0,50,0
146,16170,41,0,1,0,41,0,1,0,17,0
29,16268,34,0,1,0,34,0,0,0,9,0
130,16280,64,2,1,0,36,0,1,0,64,2
130,16323,52,2,1,0,29,0,0,0,52,2
70,16418,92,2,2,0,42,0,2,0,92,2
69,16431,67,2,0,0,27,0,0,0,67,2
164,16578,62,2,1,0,15,0,12,0,62,2
74,16668,69,2,1,0,48,0,5,0,69,2
166,2996,124,4,1,0,19,0,2,0,124,4
130,3060,50,0,1,0,31,0,0,0,50,0
1,3097,65,2,1,0,42,0,0,0,65,2
70,3103,73,2,1,0,37,0,1,0,73,2
43,3175,49,0,3,0,10,0,0,0,49,0
22,3262,50,0,1,0,10,0,2,0,50,0
22,3286,22,0,1,0,7,0,1,0,22,0
75,3331,62,2,2,0,32,0,8,0,62,2
166,3342,58,2,1,0,41,0,2,0,58,2
75,3351,60,2,2,0,40,0,4,0,60,2
19,3399,12,0,1,0,1,0,0,0,12,0
75,3436,34,0,1,0,27,0,4,0,34,0
67,1552,64,2,1,0,41,0,0,0,64,2
67,1579,71,2,1,0,33,0,1,0,71,2
164,1623,26,0,1,0,24,0,4,0,26,0
